Username,Likes,Date,Text
Ashok Sehrawat,0,2023-09-22T20:26:19Z,Team Baithaki Tnx a ton
Akash Deep,0,2023-09-22T20:25:54Z,Brilliant interview! 💯
Ashok Sehrawat,0,2023-09-22T20:25:29Z,Bahut badiya finish Deepak bhai🎉🎉
GAGAN_GREWAL,0,2023-09-22T20:25:01Z,interview nhi biography lg r the ❤❤
Alok Tripathi,14,2023-09-22T20:23:58Z,"Banda kitna suljha hua hai, aur goals kitne clear hai. Salute you kaka❤"
YBMUSICK,0,2023-09-22T20:23:36Z,"<a href=""https://youtu.be/iTDyzYptuZY?si=CkWZMEnkiP3aRVGo"">https://youtu.be/iTDyzYptuZY?si=CkWZMEnkiP3aRVGo</a>"
karan dhindsa,0,2023-09-22T20:23:19Z,Kaka paunda phattka 💥
Kuldeep Rawal,0,2023-09-22T20:23:00Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m25s"">42:25</a>"
Parwinder Kaur,0,2023-09-22T20:21:56Z,Bahut vadia ji
Un.k9wn,0,2023-09-22T20:21:24Z,Diploma+btech kaka ❤
Daksh,1,2023-09-22T20:17:55Z,😂
Sani Rathor,1,2023-09-22T20:14:58Z,Bahut badhiya laga menu kaka is good person 😀
Raju Bhai,1,2023-09-22T20:11:39Z,Kya news h ya video bani h bilonbage billiya time waste
Abhijeet SDM,1,2023-09-22T20:11:24Z,"Bhai ye to Punjabi me bat kar rahe he aur hum faltu me hindi bolne try karte rehte he APni Marathi hi achi he fir to  :) , kyu hi HIndi me kashta le na"
Dalip Yadav,0,2023-09-22T20:10:47Z,I love him ❤
Thakur jii Prabhat,1,2023-09-22T20:10:43Z,Mein tou bs Background mein Red shirt wali ho hii dekh rha tha puri interview mein 😂❤
sandeep kaur,11,2023-09-22T20:07:52Z,"Kaka is the real artist,  real talent,  thanks lalantop to bring kaka on interview"
Amit,0,2023-09-22T20:07:50Z,Ye anupras alankar ho gaya
Rosé information tech,0,2023-09-22T20:06:47Z,Speak punjabi
Sohail Akhtar,0,2023-09-22T20:06:12Z,very intelligent person....
Rosé information tech,0,2023-09-22T20:04:52Z,Kaka veere great punjabi
Ramesh Kumar,70,2023-09-22T20:04:06Z,Support this man...he&#39;s changing punjabi music industry ❤
Son Prabhat Live,0,2023-09-22T20:03:47Z,Best anchor i have ever seen.. Saurabh Sir
Deepesh ,1,2023-09-22T20:02:35Z,Genius.
Simranjeet singh Narula,0,2023-09-22T20:00:21Z,Bahut acha interview kaka rocks
Ankur Swami,0,2023-09-22T19:58:43Z,Kaka ki baaten baki punjabi artist ko dkhte huve kafi intellectual hai.
Dhruv,0,2023-09-22T19:56:15Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m21s"">42:21</a> real"
Rudra TV,0,2023-09-22T19:56:06Z,Kaka..Kaka... it&#39;s 1:25Am ..😂😂😂😂Love u man
Blogger ki duniya23,0,2023-09-22T19:54:27Z,😂😂😂😂
Zindagi,0,2023-09-22T19:54:15Z,❤
jatt mafia,0,2023-09-22T19:53:34Z,😅😅wah
Bittu Braj,13,2023-09-22T19:51:39Z,Pure originality ❤
Unseen talent,0,2023-09-22T19:51:37Z,Punjabi anchor ko bula lete
Adarsh Pandey,2,2023-09-22T19:51:26Z,Ending was tremendous 🙌😊❤
Creative_Gilly,0,2023-09-22T19:49:20Z,Thanks lot the lallantop teams. Appreciate
old_skool,1,2023-09-22T19:47:53Z,Kya banda hai yaar. Kaka ❤
Creative_Gilly,0,2023-09-22T19:47:35Z,Sada kaka punjab da star ⭐
Oye MP10,2,2023-09-22T19:47:33Z,bhai aap log ne gest buliya use na chai dere ho na use bitha rahe ho khud behte ho use khada rakha hai Bhia jo is Chij ke khilaf hai to like karo or aage pochao
MOHAMMED NAWAZ HUSSAIN,0,2023-09-22T19:45:44Z,Kya sorted Banda h yr ye🔥🔥🔥
ranmal gadhvi,0,2023-09-22T19:45:15Z,In kutchh Gujarat &quot; bhuki &quot; means tea
Ankit Kumar,0,2023-09-22T19:43:27Z,"song start from <a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=42m23s"">42:23</a>"
AMIT KUMAR,0,2023-09-22T19:42:50Z,Closing Remark ❤
Deepesh ,1,2023-09-22T19:42:14Z,Wow Amazing voice. No autotune needed.
ykumarb,0,2023-09-22T19:37:33Z,जॉन एलिया ❤❤❤
Alok kumar,1,2023-09-22T19:36:33Z,Mark my words I am saying it today this video will become one of the most viewed videos by lallantop. <br>Lallantop styile<br>Great man this is a artist should be
Jaspreet Singh,0,2023-09-22T19:35:20Z,Closing bi ek number ki he bhai ne 👍👏
Poonam Roshan,0,2023-09-22T19:35:18Z,Best episode
celebrities shorts,0,2023-09-22T19:34:57Z,Ek din Mera bhi video viral hoga 😢
Anuj Tiwari,0,2023-09-22T19:33:50Z,Bahut pyara insan hai yaar ye ! ❤
arpit srivastava,0,2023-09-22T19:33:38Z,Punjab me wakayi nasa bahut hai. <br>But koi parents nahi chahte ki unka baccha nasa kre
skx fact3ed,0,2023-09-22T19:32:39Z,I love Kaka ji 💞❤❤
Arpan Chauhan,0,2023-09-22T19:30:34Z,Very bad hospitality
Nakul Sharma,1,2023-09-22T19:30:27Z,One of the best baithaki ❤❤<br>And closing by Deepak 👍🏻
Singh Bobby,0,2023-09-22T19:30:09Z,I love kaka
Rose Park,0,2023-09-22T19:29:41Z,Abe mike to 2 rakh lete...
Deepak Verma,1,2023-09-22T19:29:22Z,Gifted Talented - Kaka -- We really enjoy your singing. Keep Singing your songs
Pushkar Pandey,1,2023-09-22T19:27:57Z,Natural artist ❤❤
Indian champs,0,2023-09-22T19:27:47Z,yarr Punjabi log Hindi se itna darte kyu ha
Ramesh Kumar,6,2023-09-22T19:27:19Z,I fell in love with this man yarr...Kaka you are a Rockstar ❤
kaul bhupinder,1,2023-09-22T19:27:15Z,Wow such a great humour and great personality
Nagendra Solanki,0,2023-09-22T19:27:12Z,Teji seat is my favorite song
Sumit Gupta,0,2023-09-22T19:26:46Z,👌👌👌👌👌👌👌
Arihant Path,1,2023-09-22T19:26:22Z,Kaka great hai yrr he said  never wanna be being og🔥color doesnt matter talent does🔥
Kulwinder Saini,1,2023-09-22T19:25:52Z,We want satinder sartaj ❤❤
navdeep singh,1,2023-09-22T19:25:29Z,ਬਹੁਤ ਵਧਿਆ ਲਗਿਆ ਕੀ ਕਾਕਾ ਬਾਈ ਨੇ ਸਾਰੇ ਜਵਾਬ ਪੰਜਾਬੀ ਵਿਚ ਦਿਤੇ 🎂✅✅✅
SSD,0,2023-09-22T19:25:02Z,Billo bagge Billya da
Dalvir,0,2023-09-22T19:24:34Z,Kaka❤
RajButter Raj,0,2023-09-22T19:21:15Z,"Bai kaka de koi v full song nhi sunya Aaj Tak, but as a Nature bahut pasand Reel nhi Real aa Bai Big Respect kaka veer nu"
Arpit Bhatia,0,2023-09-22T19:21:05Z,Such a humble talent
Aman,0,2023-09-22T19:20:27Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=6m30s"">6:30</a> match dekh rha hai India vs Australia 😂😂"
the sky,0,2023-09-22T19:19:24Z,मजा आ गया भाई ✍️
HR 18 RECORDS,1,2023-09-22T19:19:24Z,Kaka ji Respect Button For Fan&#39;s ✅✅✅
Indian champs,18,2023-09-22T19:19:12Z,Punjabi singing industry ko ik alg unchai par pahuncha Diya kaka ne. salute to his singing 🎉
jainul Khan,0,2023-09-22T19:18:50Z,Sab bdiya tha Kaka sir ko kursi kyu nhi di mujhe bura lga or chai itni late ye bhi theek nhi ok😮
Nagendra Solanki,0,2023-09-22T19:18:21Z,Real man
Abhay Singh 5524,1,2023-09-22T19:17:01Z,"he is very real, pure and down to earth😍saurabh bhaiya was in so jolly mood."
pratik sanadhya,0,2023-09-22T19:16:25Z,Stars of the episode<br>1. Deepak for the closing<br>2. Kaka
Tanvir Singh,0,2023-09-22T19:15:54Z,"ਇੱਕ‌ ਪਾਸੇ ਕਾਕਾ ,,ਦੂਜੇ ਪਾਸੇ ਰਾਕਾ ,,,,,,,,, ਤਬਾਹੀ ਲਾਹੀ ਪਾਈ ਆ।"
Signal,2,2023-09-22T19:15:49Z,Hindi chennal but talking in Punjabi.. love from Punjab 🇵🇰❤️
positive_vibes,0,2023-09-22T19:15:46Z,Gazabb kaka🔥
kaka bai,0,2023-09-22T19:15:28Z,Bakwas gallan karda kaka chhota bartan jada par geya
Lovepreet Sandhu vlogs,0,2023-09-22T19:14:44Z,Fudu je level da kam laga yaada ta last ch kudi ne ena ghaint te simple question kita saala kisi landu nu samj ni sidhu da nam len to baad v
Ramesh Kumar,0,2023-09-22T19:13:33Z,I liked Kaka..simple soul❤
Ankit Azad ABC,2,2023-09-22T19:12:29Z,True Artist 💝
Himanshu Sherawat,0,2023-09-22T19:12:11Z,Maja aa gya
Sachin Rao,0,2023-09-22T19:11:47Z,Saurav dwivedi sir you should offer a chair to kaka.. Because I can see he is uncomfortable in standing
Ritesh Kumar,1,2023-09-22T19:11:41Z,"What a closing by reporter, felt very unique and fresh👏"
Tushar Gupta,0,2023-09-22T19:11:15Z,Mast singer h bhai mera
Awais Yasin,0,2023-09-22T19:10:40Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=18m24s"">18:24</a>"
Auto Expert Diary,4,2023-09-22T19:06:03Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=52m48s"">52:48</a> gazab beizzati h 😂"
Ashu Bhagat,0,2023-09-22T19:06:02Z,Guys Punjabi aise hi hote hai...ye udasi bhare mahol ko bhe khushnuma bna dete hai ❤
DIVESH KUMAR,0,2023-09-22T19:05:53Z,Deepak जी ना last me dil jeet liya 😂❤️
Desi sayer,1,2023-09-22T19:05:50Z,❤❤
SURAJ MANDAVKAR,0,2023-09-22T19:05:25Z,Kaka ko sun ke bahut accha tyq lallantop teams
MOHIT KHANTWAL,0,2023-09-22T19:04:48Z,"Ye to Punjabi Zakir khan nikle yrr, <br>Kahani m ghusa k marte h .❤"
Athar Sam,0,2023-09-22T19:03:56Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=17m00s"">17:00</a> Waaah Kaka ji"
SURAJ YADAV,0,2023-09-22T19:03:18Z,Gane to gane Banda bhi mast hai 😅😅
sukhbir singh,0,2023-09-22T19:03:13Z,अब तो बड़े उत्साह के साथ इसका इंटरव्यू ले रहे हो..जब कभी काका ने पंजाब और किसानों के हक में कुछ बोल दिया तो आपका यही मीडिया उसे Khalistani बोलकर ban करने की मांग करेगा..
__Gk short trick__🌍,0,2023-09-22T19:02:53Z,😂😂
Son Goku,1,2023-09-22T19:01:57Z,kaka looks like the skinny version of ankit bayanpuria aap dono ka interview ya podcast sunna apko bohot jyada similarity milegi aisa lagega ki dono alag universe ke ek hi insaan hai
Yo that's It,12,2023-09-22T19:01:50Z,Kaka is like a open book Loved it ❤
FunWithDESI,0,2023-09-22T19:01:01Z,Bhai mujhe ye samajh nhi aaya last wali clapping 👏👏 kaka ke liye thi ya reporter ke liye jisne ending ki h
Kunal Saini,0,2023-09-22T19:00:16Z,The lallantop taken it serious 😊
Ashish Choudhary,0,2023-09-22T19:00:00Z,"More than leg pulling, Saurabh seems to be a bully boss in the office all the time. Very toxic."
Athar Sam,0,2023-09-22T18:59:32Z,Kaka Kamaal Da bandaa bai ji ❤
Atul Gupta,0,2023-09-22T18:58:55Z,❤❤
Ravinder_Chouhan,1,2023-09-22T18:57:13Z,Proud to be punjabi jatta<br>Punjabi jindabad
Mr.Kalyan ,0,2023-09-22T18:56:45Z,Love you bro ❤❤❤ nice 👍
Dipak Sahani,0,2023-09-22T18:55:46Z,Marvelous show<br>You are approaching fabulous to kaka thoughts and <br>Thankyou Shaurabh sir<br>For delivering a good things
Mohd Shariq,0,2023-09-22T18:55:28Z,Bade bhai aaj tehra nahi tehiss September hai
Talesofaphoenix,0,2023-09-22T18:54:57Z,How to do internship at lallantop ?
Ceenema,0,2023-09-22T18:52:36Z,❤❤❤❤❤
Rocky,1,2023-09-22T18:52:06Z,Kaka ❤
Rocky,1,2023-09-22T18:51:45Z,Kaka ❤
Singh Bobby,0,2023-09-22T18:51:39Z,Love you bro kaka
Jagdish Kumar Jagdish Kumar,0,2023-09-22T18:50:01Z,Good and funny time🎉
Vishal Kumar,0,2023-09-22T18:49:38Z,Itachi uchiha....😈😈
ramesis si,0,2023-09-22T18:48:34Z,Simple and clear thoughts <br>Was not thinking that this person is so clear with his thoughts
Niriho,0,2023-09-22T18:48:17Z,❤❤❤
Rahul Singh Raghav,0,2023-09-22T18:47:32Z,Kaka is my favourite singer.
Bhaweshmunecha,0,2023-09-22T18:47:15Z,"वो तुम्हारा मेहमान है, एक गायक है, उसको बैठने के लिए भी जगह नहीं है । सौरभ द्विवेदी है, पर है पूर्ण &quot; दस्यु &quot;"
HOMEWORK ADDA,0,2023-09-22T18:46:41Z,hit wahi hota hai jo audiance sunna chahta hai wo nhi jo hum sunana chahte hai isliye singer audiance according hi banate hai<br>kehte hai na excidently hit alag hi level ka hota h
100%Food,0,2023-09-22T18:46:37Z,kaka love you from west bengal coochbehar
Auto Expert Diary,1,2023-09-22T18:46:30Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=38m38s"">38:38</a> ye reality hai.... satinder sartaj or kaka bss 2 singer hi lgte hn sbse best ♥️🔥 ..... no cars no gold chain no behudgi.... isaliye main week main 2 3 bar search kr leta hun kaka new song"
rohitas kumar Verma,0,2023-09-22T18:45:49Z,आज के इंटरव्यू से बहुत कुछ सीखा और समझा <br>2-3 बातें जैसे <br><br>पंजाबी गानों में जाट/जट शब्द का ज़्यादा यूज़ हमे भी अच्छा नहीं लगता… इसलिए मैंने भी बहुत सारे पंजाबी गानों पर ऐसी कमेंट करी है.<br><br>काका के ह्यूमन साइकोलॉजी अध्ययन पर आधारित जवाब और उसको गुनना बहुत अच्छा लगा<br><br>कुलदीप मानक और जौन एलिया साहब का ज़िक्र ही काका को समझ से और गहरा बना देते हैं.<br><br>पढ़ा लिखा गायक
TECHIE ABD,0,2023-09-22T18:45:42Z,Last moment is soo funny.😂
Neetu sharma,0,2023-09-22T18:45:24Z,😍
Prabh Charan Singh Virdi,0,2023-09-22T18:43:10Z,Nice coverage
sarajit devrma,0,2023-09-22T18:42:27Z,Kaka  tenu song menu bhahat ashi lagda
AM Productions,0,2023-09-22T18:42:19Z,Love it❤ or closing wale bhai ne to end me maza khada kr diya great job well done
Jaspreet Singh,3,2023-09-22T18:41:15Z,Seeing this interview ❤kaka really good singer
Javed Saifi,0,2023-09-22T18:40:07Z,itachi ka cameo bht psnd aaya mujhe 😂😂
Dheeraj mishra,0,2023-09-22T18:39:28Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=37m07s"">37:07</a> that guy reaction after listening john elia ji name"
Patil Prashant,0,2023-09-22T18:39:23Z,Such a jolly person 😂
GS research,1,2023-09-22T18:39:04Z,AP dhillo crying in the corner without auto tune
sheeraz rather,0,2023-09-22T18:39:00Z,Probably this is only video i have liked in last one month on YouTube great work ..
Vishal Singh,0,2023-09-22T18:39:00Z,I honestly don&#39;t know a thing about Punjabi but honestly I understood everything he said and I don&#39;t know how .
Taran Bajaj,3,2023-09-22T18:38:39Z,Kaka is the best song writer ever in the world ❤
legalMitra,0,2023-09-22T18:38:34Z,Best interview till date<br>Love you bro
abhi prince,0,2023-09-22T18:37:50Z,Yaar geust ko baithne ki jagah to diya karo
Wandering Varun,0,2023-09-22T18:37:37Z,"<a href=""https://www.youtube.com/watch?v=E37qXV08ef0&amp;t=5m33s"">5:33</a> itachi uchiha on the T-shirt"
Delhi lovers,0,2023-09-22T18:37:03Z,Kaka tu fvrt hai. Apnaa
Munku Official,25,2023-09-22T18:36:41Z,"Love you kaka,<br> Most intellectual artist . I think Kaka is a mysterious person. Not only his songs but also his thoughts have deep meaning"
Arpit Chawla,0,2023-09-22T18:36:23Z,Kaka ❤❤❤❤ don&#39;t require any words 📈📈📈📈📈📈
शाने ऐ पंजाब ढाबा सीकरी वेज एंड नॉन वेज,0,2023-09-22T18:36:21Z,लॉरेंस बिश्नोई मोदी का दामाद हे
Harry Sarwara,1,2023-09-22T18:36:11Z,Good kaka Bro you speak Punjabi at Hindi platform ❤❤❤❤
SIMPY,0,2023-09-22T18:35:23Z,Raw from the dirt ❤
INDIA Alliance FanPage,0,2023-09-22T18:35:12Z,Closing Ek Number ❤❤
PATHAN JAWAN,0,2023-09-22T18:35:03Z,Sir jab bhi  aap kisi singer ko blau to Kam se Kam hit gana  gane ko  bola kro please 😊😊😊😊
Vikas Pandey,0,2023-09-22T18:33:44Z,Hindi kyun nhi bolte ye log
MYT MIC,0,2023-09-22T18:33:42Z,Ky banda h yr ye.... Real af
devendranegi2270,0,2023-09-22T18:33:30Z,Great guy ❤
Arshad Ansari,0,2023-09-22T18:32:55Z,Thank you Lallantop team... this episode is really awesome.... please catch him next time also
kaushik mukherjee,30,2023-09-22T18:31:24Z,Very down to earth person writes soulful songs❤🎉
Aman Kumar,0,2023-09-22T18:30:20Z,kis kis ko ye ram ram bhai saryane laga
La Rêveur,32,2023-09-22T18:30:07Z,Such an interesting interview.. culturally powerful.. how one person is talking in Punjabi other are talking in Hindi but conversation is so heartwarming.. one of most beautiful interview
Nimish Choudhary,0,2023-09-22T18:29:17Z,Ye Ankit Baiyanpuria Singer kab bana....😂
JK Punjabi,0,2023-09-22T18:28:46Z,ਕੂ ਲਿਪ ਕਿਸਨੇ ਕਿਸਨੇ ਦੇਖੀ
La Rêveur,0,2023-09-22T18:28:39Z,Mitti De Tibbe k bare me kafi Kam baat ki gayi...
JUGAL KISHOR FULORIA,0,2023-09-22T18:28:25Z,"Banda great hai, sachcha hai kuchh v kh lo...🎉❤"
ULTIMATE BEAST,41,2023-09-22T18:27:44Z,"I have never heard as strong vocals as of SIDHU MOOSEWALA till now, but kaka also sings very nice... Miss you strong artist SIDHU MOOSEWALA"
neptunes,0,2023-09-22T18:27:38Z,Wonderful Wonderful Wonderful
Jayesh Jain,0,2023-09-22T18:26:28Z,Imagine a fun Friday like this 🎉
PATHAN JAWAN,0,2023-09-22T18:25:41Z,Kam se kam  ek martba gana to gawa lete sir ji yaar😊😊😊😊😊😊 billu bagiye kya sir
aakash Bagdi,0,2023-09-22T18:25:31Z,Gaano ke lyrics ke sath sath aap bhut gehri baate karte ho kaka bhai
Srivastav ji,0,2023-09-22T18:24:20Z,"Kvi to bklol hai hi,,<br>Sath hi log gane wale v😂😂😂😂<br>Ek khawat hai<br>Hindustan bhediya dhasaan😂😂😂😅😅😅😅"
its kp vlogs,0,2023-09-22T18:24:19Z,Kaka is great singer lallantop he was a trend in 2021&amp;22.
Jaswinder Singh,0,2023-09-22T18:23:57Z,Kudiya sahmne fuddu fuddu kri janda akal hi haini🤢
Live Parinda,0,2023-09-22T18:23:07Z,Justice for Itachi😭😭😭
Ashish Maheshwari,0,2023-09-22T18:22:29Z,Chaypatti ko gujarati kutchhi me bhukki bola jata he
Swapanil Tayade,0,2023-09-22T18:22:17Z,Lallantop ne kafi halke me liya kaka ko Sara interview kharab kar diya
Vishal Bharti Tech,0,2023-09-22T18:22:12Z,One of the best my favourite Panjabi Singer (KAKA)
Swapanil Tayade,0,2023-09-22T18:22:06Z,Lallantop ne kafi halke me liya kaka ko Sara interview kharab kar diya
nikhil,0,2023-09-22T18:22:05Z,Amazing voice
Swapanil Tayade,0,2023-09-22T18:21:56Z,Lallantop ne kafi halke me liya kaka ko Sara interview kharab kar diya
Aditya Sagar,0,2023-09-22T18:21:41Z,Me on watching how everyone could be this talented in a video
Meera Singh,0,2023-09-22T18:20:59Z,Sidhu Moose wala legend💓
Taran Bajaj,0,2023-09-22T18:20:44Z,Omg awmzing to c kaka on lallantop ❤❤❤
Undercover Road Maker007,0,2023-09-22T18:19:49Z,Love you Kaka ❤
Taran Bajaj,2,2023-09-22T18:19:39Z,Kaka the legend ❤
Sharandeep Singh,0,2023-09-22T18:19:21Z,Kake di sbto vdia gal eh aw v ehne apni maa boli ch sara interview kita
Rajni Sharma,0,2023-09-22T18:19:16Z,Vaaaoooo .thanks lallantop.
Rohit Singh,0,2023-09-22T18:18:28Z,Closing mast lagi sourav bhai ne sheekhaya usse behtar ki hai ❤❤❤
Jasmeet Singh Poetries  ✍🏻,0,2023-09-22T18:18:16Z,Kaka kaint ae bai chill rehnde aa sada . Khichi rakho bai ji ❤
God Kumar,0,2023-09-22T18:18:02Z,Lallantop walo ke paas ladkiya bohot badhiya badhiya hai yaar <br>Ek se badhkar ek 😅
Entertainment H R,0,2023-09-22T18:17:52Z,❤❤❤❤ excellent kaka paji
Free Flipcark,0,2023-09-22T18:17:36Z,last taliya kis ke liye thi pata nhai laga😂😂
Nitish Kumar011,0,2023-09-22T18:17:22Z,❤ kaka fan
Raman Buttar,0,2023-09-22T18:17:10Z,Kaka ਬਹੁਤ ਪਿਆਰਾ ਗਾਉਂਦਾ ❤
Yaduvanshi . . 📚,0,2023-09-22T18:17:09Z,❤
Aarti Choudhary,5,2023-09-22T18:16:40Z,Kaka is so humble❤
"Jai rajputana,Jai bhawani",0,2023-09-22T18:16:24Z,Kaka
Prabhat Kumar,1,2023-09-22T18:16:15Z,Phle srf lgta tha kaka is down to earth person aj cnfrm ho gye...thanks lallantop bringing kaka this close to his audience
Aarti Choudhary,1,2023-09-22T18:15:55Z,Loved the interview ❤
sAch-iNEgi,0,2023-09-22T18:15:23Z,Kaka I luv u
Rakesh Khepar,0,2023-09-22T18:15:02Z,"अरै <b>काक्का</b> है यु <b>काका</b> नी🎉  बढिया बोल्या  भाई काक्के,ज्युंदा रह।😅"
UPSC,0,2023-09-22T18:14:50Z,Kis kis ko red  wali ladki acchi lagi  ❤❤
